,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
its,0.16814141,0.7862334,-0.23570287,0.7852635,-0.10606939,0.19699787,-0.32484373,0.19334339,0.3267979,-0.23796771,-0.78373444,-0.1846387,0.77108806,0.2109955,-0.32118627,-0.25522554,-0.1462302,-0.32053834,0.790357,0.5206081,0.17114599,0.19398363,-0.13079324,0.31447437,-0.18159513,-0.17987633,-0.023584228,-0.25262386,0.026798885,0.072267994,-0.3702676,-0.39461625,-0.60731053,0.6075024,-0.33432674,0.44175535,0.4028208,-0.7957531,0.06723265,-0.7677309,0.7248238,-0.4933604,0.65254474,0.11100183,-0.54371136,0.20136684,0.05548324,-0.38693532,-0.10033971,-0.5908246,0.35381362,-0.7199549,0.23551111,0.539124,0.6910197,-0.45844212,-0.13944918,0.3026513,0.040244754,0.2741537,0.027683098,-0.012186958,-0.39556715,0.22030905,0.018238451,0.44335794,0.22697847,-0.05749315,-0.21505491,0.23103786,-0.60345227,0.71745706,0.2797589,-0.06066924,0.4585012,-0.12205153,0.49392334,-0.052015785,0.047405176,-0.07798184,-0.08374922,-0.39579883,-0.37511623,0.71554124,-0.3827188,0.5681087,0.5944276,-0.16270174,0.14018242,0.031395227,-0.019494554,0.025340345,0.086079955,-0.15239757,-0.017378489,0.1874064,-0.13154328,0.5451691,0.0051172157,-0.5056891
films,0.4263119,-0.6449708,-0.3963851,-0.17358541,-0.17105529,0.3701709,0.32235992,-0.46504772,-0.7256994,-0.8241733,-0.6622275,-0.42013928,-0.036632538,0.69040096,-0.20056328,0.802611,0.7241032,-0.38268736,0.71483463,0.37243065,0.6716377,0.44284305,0.33567375,0.5269617,-0.20847496,-0.14198981,-0.41913787,0.7091248,-0.5238229,-0.9275127,-0.23108517,0.8174056,-0.07999974,0.8273628,0.4532331,0.008191528,0.5096036,-0.078344755,0.38362795,-0.6303061,-0.23380807,0.45489106,0.45295864,-0.03419734,-0.36571997,-0.4245325,-0.64441854,0.17613357,0.18363078,0.0027695308,-0.62250686,-0.36791974,-0.19892459,-0.07293885,0.0574402,0.5491245,-0.18151748,0.32234854,0.24604468,-0.23187673,0.23137675,-0.092832975,-0.45596692,-0.09252989,0.105921455,0.16683589,-0.4343637,-0.234047,-0.39883554,-0.019478915,-0.35240918,-0.54093844,-0.2770663,-0.16899794,0.07469876,1.1035646,-0.25465333,-0.35597408,0.13510226,-0.39682478,-0.5349461,-0.61403465,-0.058853857,0.4544931,-0.7073863,0.35723215,-1.1029434,-0.34561992,-0.3571279,-0.029363433,-0.38126916,0.04810587,-0.6474042,-0.19290876,-0.2237913,0.19062139,-0.33334276,0.27722773,0.7454671,-0.08473283
be,0.10892698,-0.023973571,0.24925104,0.29694372,-0.23951449,-0.15440635,-0.92875916,0.10779991,-0.36326036,-0.17118183,-0.640671,0.53599626,0.22969188,-0.1394812,-0.33172736,0.0945955,0.25838888,-0.18281358,-0.19977652,-0.5596212,0.06996346,-0.10429611,-0.0075589633,-0.06431425,-0.1699614,-0.37162507,-0.5664581,0.35625395,-0.12418974,-0.14073415,-0.12526011,-0.23237108,0.95687485,-0.17950316,-0.8939333,0.16206595,-0.0944918,-0.8439705,0.37577787,0.38135323,0.4777575,0.42158622,0.23228264,0.011406384,-0.06855382,0.6471414,-0.44044042,-0.32913318,0.46580213,0.31045946,-0.43675682,-0.22741064,0.048527613,-0.106280506,0.32964414,-0.32203728,-0.1534235,-0.26356828,-0.68200487,0.592309,-0.43367535,-0.4863826,-0.45865026,-0.5054396,0.40118852,0.3848283,0.18981302,-0.22001061,-0.26539755,0.43145964,-0.81037915,-0.69196683,-0.16310446,-0.6133263,-0.15794845,-0.36550185,0.46936518,-1.1932647,0.2101086,0.04295431,-0.28822607,-0.039387595,0.060235683,0.5764872,-0.08858155,0.60936195,0.2525524,-0.25724608,0.41691238,0.5172485,-0.61481184,-0.5365204,0.43298754,0.10871558,0.4179733,-0.23397984,-0.5011848,0.12955894,0.018747604,-0.058633205
so,0.32029346,-0.25160247,-0.29450288,-0.021497916,-0.21106017,0.30870172,-0.3047857,-0.6120343,-0.026985968,0.02260695,-0.5698151,0.38122037,-0.122400366,-0.19972976,-0.115290865,-0.14370498,-0.35116214,0.0654062,-0.36381963,-0.114935465,-1.1341212,0.0026821604,-0.48447898,1.027171,0.23747073,0.888659,-0.602585,0.12679362,-0.41398013,-0.21833612,-0.38599986,0.14464593,0.41384786,0.008118539,0.21849597,-0.17451626,0.14345872,0.660341,-0.7996279,-0.42158246,0.5786501,-0.44716528,0.13206728,0.2975237,-0.108590536,0.19644584,-0.8154801,0.114382625,0.20197272,-0.51670384,-0.22507994,-0.28284347,0.09257755,0.28264767,0.26169124,0.3659676,-0.83789784,-0.80282325,0.15376109,-0.35619467,0.08009365,0.56783587,-0.4365448,0.38964614,-0.59176505,-0.37121475,-0.13238563,-1.2355505,-1.0523715,-0.47623858,-0.2444473,0.28487462,-0.500364,-0.5704499,-0.08811692,0.36392418,-0.11934791,-0.12032214,0.72001755,0.41322467,-0.22220977,-0.34541973,0.6221463,-0.09780861,0.049161647,0.59469014,-0.3471625,0.20161057,0.4964655,0.15791512,-0.7729667,0.17703015,-0.025248582,-1.1525797,0.17425866,-0.19816577,-0.096294016,-0.35144827,-0.22119658,0.3092593
an,-0.4120935,-0.07363467,-0.17392446,-0.4678527,0.21674824,0.58836013,-0.44641325,-0.3292326,-0.3418393,-0.4651978,-0.6418053,0.5877497,0.4984414,0.5961146,0.49320278,-0.00012939086,-0.27534196,-0.03598699,0.031190092,-0.40621498,0.043990344,-0.17835072,-0.38402185,0.36163756,-0.0063406844,-0.35795867,-0.2450314,0.25935915,0.16544679,-0.56712437,0.30614176,-0.9317631,0.44714427,-0.49286953,0.10919075,0.1312646,0.6389454,-0.032146163,-0.18010367,-0.10308083,-0.04459457,-0.9477177,0.20886005,0.24554078,0.16427355,0.66936296,0.22856183,0.7783532,0.9132003,0.0115980245,0.06658947,-0.048948735,0.31685832,-0.076731205,-0.024504805,-0.259626,-0.08492535,0.08307017,0.051804062,0.755122,0.4211785,-0.58926845,0.060560632,0.44630802,0.42300954,0.08767228,-0.67745256,-0.31447613,-1.2192737,-0.32091302,-0.3583095,-0.7387751,0.1205811,0.14156651,0.6369534,0.3936907,0.35397142,0.36147588,-0.49003056,0.076370135,-0.32145697,0.43251842,-0.18353622,0.03144317,-0.8908703,0.43504757,-0.55270964,-0.4220989,-0.57657087,-0.36832705,-0.06690138,0.40314007,0.40402684,-0.3267304,0.42523378,-0.4194334,-0.31217426,0.3442594,-1.0048155,0.18223532
out,0.109459445,0.37683547,0.83366877,-0.22390531,0.10414841,0.044404984,0.17891635,-0.19860293,0.30829826,0.51836187,-0.2417601,0.11719314,-0.2712096,1.0172292,0.4144558,0.55503994,0.32657185,0.12260165,-0.28847632,0.3833251,-0.048126563,-0.20739785,0.30870724,0.97136223,0.00843751,0.303529,-0.8279531,1.1916742,-0.81065834,-0.2085276,-0.018147541,0.63010263,-0.28248093,0.43268844,0.059263777,0.5511635,-0.080565855,-0.90230757,-0.27622408,-0.086424515,0.082059786,0.06331362,0.3737507,-0.092875,0.50479084,-0.0863031,0.20238948,0.71946615,0.64486074,-0.2777978,-0.020156985,-0.5374413,0.2990817,0.08007916,0.7039654,-0.40753758,0.10263077,-0.2017976,0.1034187,0.63544244,0.7081848,-0.6784236,0.13103423,0.70999527,0.7910689,-0.1528255,0.17246775,-0.01789599,-0.17692089,0.35970643,-0.14187889,0.2422024,-0.25714412,-0.28439063,-0.20958206,0.43147412,-0.048644815,-0.08127137,0.17835689,0.043619614,-0.034657467,0.081760034,-0.13654561,0.41034397,0.048776157,0.14017269,-0.5725927,-0.07146801,0.28450632,-0.4876544,-0.6620146,-0.20673853,0.91032493,-0.68417335,-0.019572692,-0.36254737,-0.3064444,-0.4731287,-0.48498884,-0.5031873
pacing,-0.45134166,0.0077483766,0.7340408,-0.14736965,-0.32046792,0.05842348,0.21817894,0.36178526,0.52928513,-0.04932309,0.32779694,0.21131353,-0.21155196,0.47624487,0.038258746,0.834317,0.051526446,-0.11361383,0.3691716,0.5978735,-0.0716967,0.1143168,-0.09440332,0.104643606,0.070295885,0.82806915,0.06098556,-0.21132597,-0.28984454,-0.55706316,-0.25851092,0.08551304,-0.3783466,-0.21449266,0.025851732,0.27009788,0.060994595,0.52943385,-0.25550032,0.7032772,1.0102168,0.56913465,-0.2164225,0.13952288,0.3808041,-0.04494556,-0.5008239,0.13663867,0.8693891,-0.5275033,0.02547268,-0.4269684,0.52575916,-0.8332585,-0.069816135,-0.10714557,0.12852883,-0.3909655,0.34953865,-0.2530717,-0.012390859,0.17351454,-0.062423952,0.37375733,-0.0052995547,0.45388958,-0.37724313,-0.16540626,-0.5313801,0.16596061,-0.24753274,-0.70900846,0.15815824,0.3204775,0.051659986,-0.135323,0.54810137,0.07376216,-0.32316223,-0.54813266,-0.17006388,-0.41298273,0.11465448,-0.02723228,-0.2648066,0.11483123,-0.13590963,0.102060035,0.38357162,0.65565246,-0.31179437,0.16109039,0.26590306,-0.32783884,0.5033969,-0.013106711,0.07489596,-0.074423775,0.0137311565,-0.2637159
best,-0.2556314,-0.6617116,0.313412,-0.17571567,-0.7845367,0.4351748,0.093360156,0.31946886,0.39586,0.69810385,-0.022290338,-0.19985235,0.76021117,-0.11412224,-0.33170927,0.22275136,-0.23249525,-0.55841035,-0.11374331,0.43595153,-0.08610826,-0.2658664,-0.8237799,0.39690897,-0.50862426,-0.2396862,-0.36351922,-0.38340712,-0.41412005,-0.53393793,0.4830409,0.06960071,0.38686097,-0.03554511,0.6191115,-0.62012506,0.913455,-0.45804077,-0.449607,0.2814234,-0.10759367,0.2642386,-0.36669806,0.4564421,0.7030372,0.31840602,0.05889437,0.9954411,0.89201874,-0.64823407,0.2347863,-1.3742826,0.2984473,-0.33743176,0.8702195,0.0067910273,0.17480855,0.35532793,-0.17474315,0.7870205,0.52539873,0.006856892,-0.94646096,0.26790124,-0.73408616,-0.11324727,-0.002785724,-0.21671852,-0.11198084,0.3309804,-0.3781668,-0.25517353,-0.22553137,0.2867854,0.3362197,-0.24470785,-0.121239565,0.6108402,0.23304859,-0.7701558,0.048032586,-0.039206978,-0.25023776,0.09040288,0.0932317,-0.27382246,-0.6600942,-0.69471586,0.4297796,0.31852776,-0.3893962,-0.27927694,0.26129064,-0.9101693,0.11149216,0.20869446,-0.99224055,-0.05052719,0.44706148,-0.2602831
single,0.2914577,-0.24787118,0.34311882,-0.28197703,-0.15125985,0.5848857,0.10890021,-0.024288183,-0.12098996,-0.39931342,-0.5838013,0.23115504,0.25380272,0.21748883,-0.16511911,0.1939546,0.8260023,0.21902774,-0.93781316,0.5172183,0.8858986,0.31663355,0.15703459,1.0034854,0.20206565,0.31739187,-0.053537495,-0.20162298,-0.6924767,-0.6327829,-0.5895469,-0.3215974,-0.3161839,0.17759918,0.016841777,-0.08971346,0.49515727,-0.44744533,-0.023525378,-0.16038539,0.25797808,-0.2679131,0.4044874,-0.5662308,-0.40803394,0.032743886,-0.41601384,0.27019432,0.055577166,-0.11682372,-1.137522,-0.56051075,-0.118062206,0.016931318,0.21898949,0.13095473,-0.066941276,0.22174452,0.6066198,0.36998522,0.38940078,0.0002410641,-0.034981083,-0.0073181633,-0.21047355,0.34281346,0.047431644,-0.61422306,-0.0877022,-0.14950866,-0.57948494,-0.30282882,0.5694025,0.37128216,0.051091503,-0.3786042,0.38788137,-0.45978633,0.27807578,-0.025474569,-0.84920776,-0.53779936,-0.23204106,-0.31562176,-0.5313886,-0.85947335,0.50075024,-0.83406115,-0.16664845,0.19024219,0.13856784,0.15695682,-0.8232026,0.25987107,-0.13739955,-0.34390634,0.31141588,0.047945734,0.31095645,-0.2859725
one,0.28254035,-0.09145618,0.68648547,0.023333231,0.19980563,-0.031898644,-0.2252356,-0.3802047,-0.16354579,0.4364885,-0.27778494,0.06982024,-0.35924023,0.30691317,0.14752503,0.2525489,0.078373715,-0.24953088,0.4316851,-0.028768957,0.32500842,0.01198252,-0.38626423,0.89695907,0.0102044325,-0.28687108,-0.24878898,0.8651702,-1.0198269,-0.31606162,-0.36382008,0.4408279,-0.43374768,0.08837373,0.9133825,0.53876257,0.17282812,-0.0645537,0.8866788,-0.04101762,0.37796116,0.37958416,0.3559572,-0.15995549,0.1914774,-0.45531276,0.34184662,0.34646177,1.1175462,-0.2174334,-0.24871005,-0.71358776,0.05343446,-0.068953924,0.2070476,0.58699733,-0.24126475,0.5864885,0.18224701,0.2624356,0.13530095,-0.63160235,0.5700419,-0.29775265,0.76404715,0.18486372,0.11825373,-0.3851085,0.22169867,0.29867586,-0.057520363,-0.329975,0.3600099,0.23258539,0.49027625,-0.27005664,0.6019025,0.26674902,-0.36391303,0.2797268,0.20563278,-0.30992126,-0.3663738,0.03891623,0.11672365,0.4219682,-0.7068812,-0.37171036,0.01423712,-0.32105887,-1.3123362,0.26742712,0.8254188,-0.6513721,-0.060109947,0.15546823,-0.46719745,0.344058,-0.5549333,0.16736746
without,1.162711,0.3019209,-0.12929371,0.5195205,-0.09514804,0.4778477,-0.101277955,0.105014145,-0.28968358,-0.46388173,-0.22560968,0.7013114,-0.30370775,0.06782321,0.6537713,0.066909544,0.9315154,-0.3954682,-0.5406124,-0.17819822,-0.19549383,-0.23435307,0.06839592,-0.179522,-0.19887806,-0.3712303,-0.7810346,0.11358379,-0.6580942,0.55831474,0.21083476,0.2079722,-0.03535715,-0.4689156,-0.6358533,0.37409773,0.13095522,-0.47988558,-0.10493989,0.10545114,0.6441934,0.089728504,0.4622281,-0.4090852,-0.528194,0.82468176,-0.40022323,0.7101112,-0.21113627,-0.2546611,0.057145864,-0.8908706,0.6813112,0.039153647,0.30455452,0.017687613,0.020713931,-0.34653407,-0.3876878,-0.07991677,-0.17362086,-0.6638373,-0.3672147,-0.18624517,-0.13431756,0.71847296,0.6082775,-0.4387948,-0.09277751,0.3386267,-0.52660906,-0.09003066,0.009300385,0.30517393,0.71494937,-0.22871408,-0.48767582,-0.6066033,-0.210845,-0.7045844,0.21669416,0.18114237,0.08664701,-0.35822144,-0.27222067,-0.17347723,-0.2490642,-0.54612374,-0.004834687,0.04356842,-0.63216054,0.08431895,0.15711862,-0.075296275,0.88127077,0.15738256,-0.45919085,-0.0264784,-0.44852167,-0.33284238
seen,-0.522086,-0.3200308,-0.4992984,-0.14728123,-0.31615582,0.16156052,0.3935476,-0.2883044,-0.5885579,0.09371152,0.2574865,0.37919578,-1.0468901,0.42799136,-0.8653508,0.44456682,-0.37591508,-0.66096556,0.1561718,0.17616607,0.27201197,0.81165457,-0.26916486,0.14593975,-0.42779434,0.61985785,-0.6647775,0.3649388,0.36703905,-0.19122289,-0.12976484,0.12858652,0.8084557,-0.19439118,0.21392244,-0.015479451,-0.21154754,0.13205135,0.6053,0.10179667,0.12591483,0.19911686,0.43519634,-0.17216232,-0.58822817,-0.17821492,-0.74393344,0.017632991,0.67916,-0.83641905,0.13530791,-1.1436787,0.4357593,0.63651747,0.3001849,0.35836956,-0.15684076,0.6391564,1.092616,0.20701478,-0.21693987,-0.42489472,0.0003530794,-0.1720213,-0.36625525,-0.1765677,0.64386487,-0.64583516,-0.3520574,-0.29962152,-0.039883535,0.1321801,0.31915733,-0.8652046,-0.09767872,-0.1199099,0.4074846,-0.076621495,0.17797135,0.709357,-1.5897917,-0.22114912,-1.0885135,0.19275813,0.44507322,0.41724882,-0.07417832,-0.7653511,-0.45021665,0.3034086,-0.2377578,0.2726884,-0.2580152,0.6920023,0.81112665,-0.057618733,-0.20614766,0.6087801,0.64069414,-0.78540593
performance,0.27887148,0.06374214,0.15845661,-0.14287144,-0.07712025,0.26356146,-0.06701756,-0.20368196,-0.23592034,-0.2854221,-0.24381593,0.5196603,-0.27500427,0.20783378,-0.54681087,0.3181201,0.045434453,0.046602618,0.7095974,0.3614057,-0.22216548,0.08163673,-0.5708824,0.92525095,-0.16417693,0.2033965,-0.43177226,-0.28873083,0.031834863,-0.1503838,-0.26498345,-0.15602496,-0.1957232,-0.16342857,0.43907678,0.32898465,0.053600814,0.51633865,-0.3187332,0.19740328,0.5324607,-0.45761803,0.4495062,-0.020438077,0.48330444,0.29167873,0.40175575,-0.27218577,0.84987473,-0.5214849,-0.27509892,-0.3067784,0.34297928,0.65516156,0.11065864,-0.120140664,0.46826056,0.2080831,-0.06382424,-0.18412566,0.36235923,-0.018446492,-0.13161586,0.6756752,-0.02703529,0.03256836,-0.12798353,-0.5192896,-0.30960998,0.15172373,-0.27488685,-0.4138313,-0.04526565,0.038862977,-0.45417354,-0.06601368,0.011425634,-0.7223381,0.0021335226,0.16833991,0.081011035,0.6391571,0.28817952,0.094688885,-0.13350044,-0.053403944,-0.48055214,-0.16068886,-0.3426355,0.4578092,-0.2389913,0.25844684,0.31272227,-0.82031655,0.029833725,-0.2655468,0.39376464,0.110186994,0.97800905,-0.019640174
act,-0.024055617,0.20590825,-0.2959512,0.35375425,-0.5934199,-0.5319831,-0.39398232,0.13225456,0.2074881,-0.13298978,0.18737406,0.0028605873,0.24700814,0.20016007,0.5424071,0.14481854,0.27100283,0.23047988,-0.4529963,0.185374,0.18351059,0.09726785,-0.35309792,0.8482565,0.24832913,-0.12918703,-0.3884318,0.09510775,-0.03374009,-0.10406238,0.16890892,0.4859002,0.35445946,0.5934374,0.006193345,-0.027680134,-0.044233013,-0.14302081,0.20742024,0.26011005,0.44881898,-0.11137372,-0.33906955,0.34136495,0.27429032,0.43765146,-0.59624654,0.18688728,0.062651835,-0.6144211,-0.041470256,-0.50178593,0.29693156,0.050637063,0.4150864,-0.043610748,-0.20615499,0.030485142,0.24463207,0.17659661,0.4886068,0.2892713,-0.45879585,0.4447534,-0.46337262,0.21022072,-0.6119277,-0.8216133,-0.0033368284,0.53062975,0.20364244,-0.41481972,-0.17683455,-0.21249123,-0.25932118,-0.12168098,0.48141873,0.4775124,-0.053298432,-0.27084187,0.38217556,0.69011384,0.3418088,0.3590393,-0.3140399,0.37436095,0.11401876,-0.11606144,-0.44780755,0.043564223,0.080166824,0.46364552,0.19163537,-0.70097566,0.46861622,-0.41450763,0.39709628,0.839531,-0.69497854,-0.2734058
scene,0.26323295,0.66582084,-0.111955725,0.5972575,-0.01456853,0.46330646,-0.123605154,0.7134388,-0.33766836,-0.49691445,-0.04145632,0.45846704,0.23101498,0.52952045,-0.5944051,0.5804289,0.05595862,-0.5671486,0.37250248,0.19489525,-0.32786983,0.12197832,-0.21845478,0.1194021,0.4937342,0.96391743,-0.14767705,-0.6152509,0.08648037,-0.41403404,-0.4759788,-0.33208463,0.22956717,0.17894052,-0.34381267,-0.41631913,0.19741538,-0.36968818,0.21062079,-0.47212252,0.45247757,-0.9534894,0.36386916,-0.34833735,-0.249834,0.3975285,-0.216146,0.31111825,-0.073190056,0.039846305,-0.34025142,-0.762021,-0.4699576,-0.5338538,-0.024671417,0.5933557,0.17475744,-0.26316342,0.6829246,0.7150443,-0.025978899,-0.13865888,0.08619252,-0.5406415,0.41101944,0.0065702107,0.6928581,0.008408787,-0.10506287,0.2114564,-0.33674493,0.36254722,0.6654248,0.05545871,-0.3520357,-0.4303006,-0.14404139,-0.28400546,0.36010602,-0.5104866,-0.18033725,0.027731575,0.82961226,0.42688906,0.3845089,-0.15709625,-0.4292315,0.3138988,-0.502194,0.13112436,-0.36353502,0.46392083,0.083738856,-0.4538487,0.50683886,-0.34329963,-0.53834647,-0.070668,-0.21234454,-0.021593183
direction,-0.28872466,0.19662227,-0.2177377,0.5403483,0.12756184,0.6029314,-0.16276288,0.44467822,0.31091684,-0.54617614,-0.053729814,0.099297106,-0.26582736,-0.052779477,-0.58709615,0.42640635,-0.7478749,0.44099122,0.0045814645,0.41257167,0.47336784,0.28192654,0.5422794,-0.117112145,-0.3208067,-0.17571856,-0.10692585,-0.0010667021,-0.3420423,-0.2458766,-0.18473251,-0.15325417,-0.011272739,0.53144073,-0.37507463,-0.105616145,-0.037645705,-0.46734488,-0.084911436,0.25631806,0.16615824,0.11625259,0.61686957,-0.26862156,-0.19952233,0.051007826,0.03642417,-0.28274617,0.36162066,-0.6840355,-0.044079904,-0.79425025,0.70503473,-0.22971913,-0.26621252,0.70947677,0.33663332,0.051254053,0.47038227,0.24599145,-0.042409696,0.54445034,-0.33098805,0.06660316,0.20235303,-0.15696678,0.07959261,-0.7051497,-0.47059095,-0.06412712,-0.024843866,0.022327662,0.0805782,-0.2735461,0.32090184,-0.18404786,0.099869244,-0.02865857,-0.0034274966,0.16307582,0.12154801,-0.21710826,-0.066825666,0.3127241,-0.9390165,-0.47241032,-0.112788066,-0.42025793,0.12644769,0.30461,-0.23837249,0.40528786,0.35022596,-0.033609465,0.28276643,-0.2806304,0.09959386,-0.13379256,0.015470494,-0.10620657
possible,0.049013708,0.07453646,0.22308308,0.22682859,-0.4306682,-0.544204,-0.016592735,-0.31519225,-0.5390997,0.29696575,-0.4926024,0.23096891,0.018324463,-0.49872363,-0.54090446,0.20133357,-0.75962096,-0.2853209,-0.0022655,-0.5249916,1.0177338,0.73429936,0.021597143,-0.16952626,0.30559522,-0.05076018,-0.20086442,0.26709804,0.124832526,-0.40705332,0.13327497,0.031135721,0.12298136,0.39191997,-0.032696676,-0.0046236585,0.11332262,-0.035640612,-0.54408497,0.85966897,1.0824485,-0.0035690577,0.95146495,-0.23289229,0.42408654,0.3533498,-0.43017626,0.3194453,0.59230065,-0.7491484,-0.07718054,-1.4713081,0.24884899,-0.0076924837,0.059142463,0.17529418,0.50026864,0.6038998,0.061643343,0.7939753,-0.24485679,0.3911512,0.23676224,1.0401164,0.39281467,0.34713182,-0.19030868,-0.4951243,-0.3720123,0.90182805,0.014184303,-0.073127545,0.33647874,-0.20254561,0.6428285,-0.37225962,0.16255964,0.033438794,-0.14463736,0.30079585,-0.51457435,-0.19349676,-0.14058992,0.036945388,-0.25772357,-0.45461926,-0.6710225,-0.50997937,0.16875932,0.29385585,-0.51487,-0.15235658,0.24366672,-0.13276501,-0.09598253,0.12970988,0.022413332,-0.5351005,0.30924118,-0.4405183
any,0.4579344,0.6020897,-0.17566809,0.6108009,0.26202008,0.32804126,-0.31151783,0.3188404,-0.30361187,0.35772297,0.16012031,0.8325241,0.2542808,0.36776963,0.25006208,-0.49541837,1.040079,-0.22997606,-0.1996112,0.13652295,-0.13958062,-0.22715244,-0.4306611,1.3748415,-0.6125342,0.2161973,-0.22089972,-0.24082209,-0.18189459,-0.21961465,-0.2129865,0.42191616,0.768206,0.27969378,0.34004325,0.016726611,0.5442474,0.3538544,-0.10563892,0.21488439,0.13226752,0.13741879,0.94206196,0.030901749,-0.25830418,0.20510167,0.04180438,-0.362313,-0.4066025,-0.22756165,-0.1569935,-0.28261667,-0.67281526,-0.30099824,-0.18282153,0.0027760786,-0.33135185,-0.17957388,-0.09289852,0.581114,-0.4152441,-0.09468809,-0.7249796,0.3387473,-0.20950231,-0.7533463,-0.23706627,-0.058040857,-0.36310843,-0.5387089,-0.34875342,-0.4358524,0.16093001,-0.063484125,0.247264,0.39273563,0.76131696,0.67197585,0.90524995,-0.42950055,-0.67721176,-0.7157917,-0.50624835,0.9228994,-0.25214294,-0.52708673,-0.54031056,-0.94872296,-0.1639917,-0.39660522,-1.3389672,0.034587257,0.10218262,-0.48996457,0.46354267,-0.2780267,0.10136132,-0.50483865,-0.5785851,-0.26499242
deeply,0.1446183,0.47925115,0.12300617,0.7002719,-0.3651208,0.9845425,-0.20926511,0.017964186,0.57133543,0.06837842,-0.46564457,0.10850105,-0.15984294,0.10607423,0.032968886,0.13473453,-0.121114396,-0.2533152,0.22948197,0.2494353,-0.17038363,-0.9186721,-0.19607732,0.5323362,0.5141794,-0.028162673,-0.47867265,-0.05597554,-0.35769382,-0.24154995,0.039646152,-0.033869036,0.6362562,0.23163141,-0.27127767,-0.35280102,0.4510476,0.7243851,0.6096884,0.34228808,-0.012588408,-0.3467598,0.4756071,-0.2705591,-0.3351453,-0.0069789635,0.4327871,0.4177726,0.21606761,0.00843449,-0.3477535,-0.6934122,-0.8678578,0.06636801,-0.12596789,0.15239137,-0.21575816,-0.099478334,-0.549696,-0.15908934,0.107230164,0.2163502,-0.45977944,0.24522732,0.5139096,0.5248804,-0.1423564,0.17681445,-0.32962272,-0.03913862,-0.6207202,-0.36403108,0.32075056,0.005772681,-0.41034514,0.1260568,0.21296139,-0.45036954,0.3210385,-0.687782,-0.05981406,-0.27473837,-1.0038369,-0.017996235,-0.066125624,-0.3427452,-0.48243356,-0.07333897,-0.32605347,-0.07323653,0.028867247,-0.015177804,-0.06902901,-0.70619893,-0.49895906,0.2763301,-0.054818153,0.07232344,-0.12213337,-0.40252274
my,0.587835,0.7931473,0.5539225,-0.4892288,-0.029302891,0.22345147,-0.11569329,0.6719305,0.19763653,0.089681804,-0.6609787,0.15088066,-0.24665974,-0.113834016,0.015942976,-0.01249209,-0.64008105,0.24645358,0.1835315,0.10289063,-0.5557325,0.1432325,-0.8749766,0.04100077,0.5350638,0.10011615,-0.68350667,-0.08783983,0.115721576,-0.8787654,0.27045867,0.029646924,0.2782402,0.42840457,-0.49579877,0.11639686,0.6315702,0.35653093,0.3931568,-0.26620016,0.145475,-0.30296016,0.7350179,1.349172,-0.94738865,0.24543585,-0.41471165,-0.067868665,1.4191204,0.33655062,-0.1986622,-0.33370483,1.0930744,0.14444059,0.5808658,1.1934874,-0.19504637,0.012911976,-0.4585987,0.25853425,0.26125643,0.4452607,-0.59003115,0.16202836,-0.03241108,1.3022906,0.06317416,-0.09938474,-0.21687841,0.17593856,0.012369522,-0.09908856,-1.0079468,0.10176557,-0.70566916,0.04110795,0.6711186,-0.009025711,0.48131987,0.027870968,0.052877598,-0.32066512,0.5877299,0.3709774,0.112244666,-0.41867998,-0.048930783,-0.7360527,-0.9224571,-0.49827108,0.048363563,0.14028461,-0.8126888,-0.15477675,0.8838313,0.02745437,0.07629346,-0.042161237,-0.04679799,0.26635695
